id,model,dataset,included,m,n_clusters,entropy,norm_entropy,is_zero,pred,correct,em,f1,confidence,is_unanswerable,qtype
56c5fd325795f9a73e000005,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
5319ac99b166e2b806000034,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
54f89e1a06d9727f76000001,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
571e275dbb137a4b0c000005,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
51739df58ed59a060a00001c,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
56e857ae42442bac75000004,Mistral-7B-Instruct-v0.1,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,MMP proteins need a specific amino acid sequence and post-translational modifications to be functional.,False,0.0,0.0,-0.3781004629160055,False,factoid
5509c52f1180f13250000004,Mistral-7B-Instruct-v0.1,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,Hyperosmia is an abnormally heightened sense of smell.,False,0.0,0.0,-0.13655348177318208,False,factoid
535d2cf09a4572de6f000004,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
55475dc2f35db75526000001,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
56c073fcef6e394741000020,Mistral-7B-Instruct-v0.1,bioasq,False,0,,,,,,,,,,False,factoid
52fe52702059c6d71c000078,Mistral-7B-Instruct-v0.1,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,CENPA is preferentially localized in the centromere region of chromosomes.,False,0.0,0.0,-0.20137873462101652,False,factoid
5339ecf4d6d3ac6a3400005f,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
5717d64f29809bbe7a000001,Mistral-7B-Instruct-v0.1,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,Opa1 is a protein that is localized in the inner mitochondrial membrane.,False,0.0,0.0,-0.18982516779931843,False,factoid
56c8f4615795f9a73e00001a,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
552421082c8b63434a000005,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
5719f5b27de986d80d00000c,Mistral-7B-Instruct-v0.1,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,Neu5Gc (N-Glycolylneuraminic acid) is a type of sialic acid found in the brain and spinal,False,0.0,0.0,-0.144099131040754,False,factoid
5710a592cf1c32585100002a,Mistral-7B-Instruct-v0.1,bioasq,False,0,,,,,,,,,,False,factoid
532366f09b2d7acc7e000015,Mistral-7B-Instruct-v0.1,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,Cysteine.,True,1.0,1.0,-0.3523845179588534,False,factoid
55000cc4e9bde69634000004,Mistral-7B-Instruct-v0.1,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,The disease is called Hirschsprung's disease.,False,0.0,0.0,-0.17674191509892212,False,factoid
54ede28094afd61504000003,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
56ecfd572ac5ed1459000002,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
5709ee36cf1c32585100001e,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
54d649843706e89528000009,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
5335c7f2d6d3ac6a34000051,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
5545186cbf90a13052000002,Mistral-7B-Instruct-v0.1,bioasq,False,0,,,,,,,,,,False,factoid
5357a6d0f1005d6b58000004,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
56ed14d92ac5ed145900000a,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
57092332cf1c325851000018,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
56ed03862ac5ed1459000004,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
54f9cb34dd3fc62544000002,Mistral-7B-Instruct-v0.1,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,Bcl-2,False,0.0,0.0,-0.1585673775523901,False,factoid
535d3c069a4572de6f000006,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
515df063298dcd4e51000029,Mistral-7B-Instruct-v0.1,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,There is no indication for prophylactic use of antibiotics in COPD (chronic obstructive pulmonary disease).,False,0.0,0.0,-0.09018495769445374,False,factoid
54d73e223706e89528000010,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
515db083298dcd4e51000012,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
55058af6f73303d458000004,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
535d35779a4572de6f000005,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
56b7083376d8bf8d13000001,Mistral-7B-Instruct-v0.1,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,"The causative agent of the ""Panama disease"" affecting bananas is a fungus called Fusarium oxysporum.",False,0.0,0.0,-0.10658366794430957,False,factoid
55376663bc4f83e82800000a,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
52f11b922059c6d71c000004,Mistral-7B-Instruct-v0.1,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,The signalling pathway involved in Tuberous Sclerosis is the mTOR pathway.,False,0.0,0.0,-0.057498491546105555,False,factoid
536787467d100faa09000010,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
56c077e9ef6e394741000021,Mistral-7B-Instruct-v0.1,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,IgG14,False,0.0,0.0,-0.8260099863012632,False,factoid
571f609c0fd6f91b6800000c,Mistral-7B-Instruct-v0.1,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,GM1 gangliosidoses can be caused by deficiencies in the enzymes galactosidase alpha and galactosidase beta,False,0.0,0.0,-0.23018251838934844,False,factoid
55032e65e9bde69634000034,Mistral-7B-Instruct-v0.1,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,"The characteristic feature of the Dyke-Davidoff-Masson syndrome is the presence of a triad of symptoms: progressive neurological deterioration,",False,0.0,0.0,-0.3949235186410931,False,factoid
5717d86029809bbe7a000003,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
514a0f4ad24251bc05000053,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
51651e24298dcd4e51000054,Mistral-7B-Instruct-v0.1,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,30,True,1.0,1.0,-1.081860937178135,False,factoid
52b2e498f828ad283c000010,Mistral-7B-Instruct-v0.1,bioasq,False,0,,,,,,,,,,False,factoid
5147c088d24251bc05000026,Mistral-7B-Instruct-v0.1,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,Small cell lung cancer.,False,0.0,0.0,-0.23369158003091192,False,factoid
5719f5c67de986d80d00000d,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
517901bc8ed59a060a00003b,Mistral-7B-Instruct-v0.1,bioasq,True,4,5.0,2.321928094887355,0.9999999999999969,False,MK-3475 and CT-011 are targeting the protein programmed death-ligand 1 (PD-L1).,False,0.0,0.0,-0.16248050162392147,False,factoid
54e0e902ae9738404b000001,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
554356d0ed966d112c000005,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
532206819b2d7acc7e00000f,Mistral-7B-Instruct-v0.1,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,One method for enrichment of arginine-methylated peptides is through the use of affinity purification.,False,0.0,0.0,-0.1738865557854963,False,factoid
54d8fd334b1fd0d33c000005,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
52f89fc62059c6d71c000050,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
52f350042059c6d71c000010,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
54f60ae05f206a0c06000008,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
5324a8ac9b2d7acc7e000018,Mistral-7B-Instruct-v0.1,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,The tyrosine kinase targeted by Imatinib (Gleevec) in Philadelphia-chromosome positive chronic myelogenous leukem,False,0.0,0.0,-0.08521987573237055,False,factoid
571e172bbb137a4b0c000002,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
56b330bb39c782df06000001,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
57090c33cf1c325851000013,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
56ed27202ac5ed145900000c,Mistral-7B-Instruct-v0.1,bioasq,False,0,,,,,,,,,,False,factoid
5157539ed24251bc0500008a,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
530cf4e0c8a0b4a00c000002,Mistral-7B-Instruct-v0.1,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,Isolated non-compaction cardiomyopathy (INCCM) and dilated cardiomyopathy (DCM) are two types,False,0.0,0.0,-0.13598965065831692,False,factoid
530cf4e0c8a0b4a00c000006,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
530cf4e0c8a0b4a00c000007,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
572096c90fd6f91b6800000e,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
5173bdb38ed59a060a000020,Mistral-7B-Instruct-v0.1,bioasq,False,0,,,,,,,,,,False,factoid
53442ca9aeec6fbd0700000b,Mistral-7B-Instruct-v0.1,bioasq,True,4,1.0,-1.6017132519074577e-15,-6.898203503520455e-16,True,ERAP2 is located in the endoplasmic reticulum (ER).,False,0.0,0.0,-0.11614263164694687,False,factoid
52efbfccc8da898910000018,Mistral-7B-Instruct-v0.1,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,Pharmacological treatment of subclinical hypothyroidism is effective in reducing cardiovascular events in individuals with a TSH level above 4,False,0.0,0.0,-0.17478640717215654,False,factoid
530cefaaad0bf1360c000012,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
53398855d6d3ac6a3400005b,Mistral-7B-Instruct-v0.1,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,Acetylated lysine.,False,0.0,0.0,-0.2994517110756634,False,factoid
56d1da3b67f0cb3d66000006,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
530cefaaad0bf1360c00000d,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
56f6d11c09dd18d46b00000f,Mistral-7B-Instruct-v0.1,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,The protein encoded by the human gene GRIK is a member of the glutamate receptor ionotropic subfamily K (GluK),False,0.0,0.0,-0.30540091420294857,False,factoid
550c4011a103b78016000009,Mistral-7B-Instruct-v0.1,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,Serine 129,True,1.0,1.0,-0.3736283593295541,False,factoid
56bc9268ac7ad1001900001b,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
54ff5197e9bde69634000001,Mistral-7B-Instruct-v0.1,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,LINE elements are typically around 10-20 kb in length.,False,0.0,0.0,-0.4442276362937668,False,factoid
5343fc1aaeec6fbd07000003,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
516be1d6298dcd4e5100006a,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
56d860ad51531f7e33000002,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
52bf1cad03868f1b0600000a,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
552faababc4f83e828000005,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
55390901bc4f83e828000014,Mistral-7B-Instruct-v0.1,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,CRD-BP stabilizes c-myc mRNA.,False,0.0,0.0,-0.09350392987377441,False,factoid
56c341acfedd0b786b000001,Mistral-7B-Instruct-v0.1,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,"Psoralen photobinding on DNA refers to the process by which psoralen, a photosensitizing agent, binds to DNA and is activated",False,0.0,0.0,-0.33593270192213254,False,factoid
53189656b166e2b80600001c,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
54d6562c3706e8952800000b,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
515ddda6298dcd4e5100001f,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
56bc7d71ac7ad10019000018,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
56d3346cf22319765a000008,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
52b2e1d8f828ad283c00000c,Mistral-7B-Instruct-v0.1,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,The indication of Daonil (Glibenclamide) is to treat type 2 diabetes by lowering blood sugar levels.,False,0.0,0.0,-0.1106543232849597,False,factoid
55411d9f379ddf3f47000001,Mistral-7B-Instruct-v0.1,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,The most typical peptide sequence responsible for retrieval of endoplasmic reticulum (ER) lumenal proteins from the Golgi appar,False,0.0,0.0,-0.02091010517264813,False,factoid
54d907c84b1fd0d33c000008,Mistral-7B-Instruct-v0.1,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,Mepolizumab targets the molecule Interleukin-5 (IL-5).,True,1.0,1.0,-0.17435710173878183,False,factoid
550342a8f8aee20f27000002,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
56bdc79bef6e394741000001,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
5118dd1305c10fae75000001,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
534ebb59288f4dae47000004,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
54d7ae1fe19bba8909000001,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
532f55fed6d3ac6a34000036,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
5519110f622b19434500000c,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
54ff45966ad7dcbc12000010,Mistral-7B-Instruct-v0.1,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,Trichohyalin.,False,0.0,0.0,-0.15867652992372833,False,factoid
550c3754a103b78016000007,Mistral-7B-Instruct-v0.1,bioasq,False,0,,,,,,,,,,False,factoid
517a8b768ed59a060a00003f,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
52fa6ac72059c6d71c000055,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
56c1f003ef6e394741000039,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
571e14fbbb137a4b0c000001,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
57136a7e1174fb1755000006,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
53357193d6d3ac6a34000047,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
571e2beabb137a4b0c000006,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
5708a845cf1c32585100000f,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
51405cd123fec90375000005,Mistral-7B-Instruct-v0.1,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,The defective protein causing the lysosomal storage disease Fabry is alpha-galactosidase A (GLA).,True,1.0,1.0,-0.11426608253642065,False,factoid
5503133ae9bde6963400001d,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
569e731cca240fa209000003,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
52b2e409f828ad283c00000e,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
56c1f040ef6e394741000055,Mistral-7B-Instruct-v0.1,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,"The exact cause of Riedel thyroiditis is not known, but it is believed to be related to autoimmune processes. The specific antibodies",False,0.0,0.0,-0.4091447819787746,False,factoid
54e1bdacae9738404b000009,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
56f146db2ac5ed145900000f,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
5321bc309b2d7acc7e00000d,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
51588bb2d24251bc05000091,Mistral-7B-Instruct-v0.1,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,Valproic acid.,False,0.0,0.0,-0.0982818849782537,False,factoid
571cdd227de986d80d00000f,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
54f9b74306d9727f76000004,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
53440d2caeec6fbd07000004,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
530c7f52970c65fa6b000010,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
56e6dfc2edfc094c1f000003,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
531d744c267d7dd053000009,Mistral-7B-Instruct-v0.1,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,"The protein encoded by the gene PABPC4 is a component of the spliceosome complex, which is involved in pre-mRNA splic",False,0.0,0.0,-0.15806933920713817,False,factoid
55241f9e2c8b63434a000004,Mistral-7B-Instruct-v0.1,bioasq,True,3,2.0,0.9999999999999971,0.49999999999999856,False,Tyrosine kinase.,False,0.0,0.0,-0.258022780491891,False,factoid
52ee9f55c8da898910000009,Mistral-7B-Instruct-v0.1,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,Autosomal dominant,True,1.0,1.0,-0.3023413026239723,False,factoid
52e92c6e98d0239505000024,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
550c3d45a103b78016000008,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
56ae2fab0a360a5e45000006,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
56cdf5315795f9a73e000046,Mistral-7B-Instruct-v0.1,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,The enzyme that degrades decapped mRNAs is XRN4.,False,0.0,0.0,-0.13139311516703742,False,factoid
56f780cb09dd18d46b000011,Mistral-7B-Instruct-v0.1,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,The target protein of the drug nivolumab is programmed death-1 (PD-1).,False,0.0,0.0,-0.034076498244130365,False,factoid
5717dbfe7de986d80d000001,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
56cf20eb3975bb303a000001,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
56ed0ffe2ac5ed1459000008,Mistral-7B-Instruct-v0.1,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,Ixazomib is being evaluated for multiple myeloma.,True,1.0,1.0,-0.0358532671513179,False,factoid
56b76d916e3f8eaf4c000001,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
5177def18ed59a060a000034,Mistral-7B-Instruct-v0.1,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,"K-ras alterations in carcinomas are caused by point mutations in the KRAS gene, resulting in the activation of the K-ras protein",True,1.0,1.0,-0.30838182922965984,False,factoid
56f4011709dd18d46b000003,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
51635202298dcd4e5100004f,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
553f72edab98a37113000007,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
5506ce078e1671127b00000b,Mistral-7B-Instruct-v0.1,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,"Protein phosphatase 1B (PP1B) has been found to interact with the heat shock protein, HSP20.",True,1.0,1.0,-0.14623133110790004,False,factoid
54fc99f36ad7dcbc12000004,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
532f0bd6d6d3ac6a3400002d,Mistral-7B-Instruct-v0.1,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,Autosomal Recessive,False,0.0,0.0,-0.258043071821362,False,factoid
571e4293bb137a4b0c00000b,Mistral-7B-Instruct-v0.1,bioasq,False,1,,,,,,,,,,False,factoid
530cf22aa177c6630c000004,Mistral-7B-Instruct-v0.1,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,Ctf4 is a protein that plays a crucial role in DNA replication by providing a platform for the assembly of the replication machinery. It interacts with,False,0.0,0.0,-0.4386450457989781,False,factoid
53130a77e3eabad02100000f,Mistral-7B-Instruct-v0.1,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,Growth hormone deficiency.,True,1.0,1.0,-0.12673660583931223,False,factoid
56c5feb75795f9a73e000006,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
54d669003706e8952800000e,Mistral-7B-Instruct-v0.1,bioasq,False,2,,,,,,,,,,False,factoid
