id,model,dataset,correct,m,norm_entropy,confidence,assigned_cui,s1,s2,margin_mean,query,k
5ad261bad7d075001a429052,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.3114931340549244,C1530263,0.6958962678909302,0.6858119964599609,0.010084271430969238,pred_answer,1000
571cda1bdd7acb1400e4c196,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.1350419856390886,C2135599,0.8147939443588257,0.7854174375534058,0.029376506805419922,pred_answer,1000
5a38ab9fa4b263001a8c188d,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.1568534349404318,C0376680,0.6472545862197876,0.6389954686164856,0.008259117603302002,pred_answer,1000
5a38b819a4b263001a8c18c6,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.3230019832798423,C3179126,0.6657561659812927,0.6487566232681274,0.016999542713165283,pred_answer,1000
5a38c34ea4b263001a8c190e,BioMistral-7B,squad2,False,3,0.4999999999999985,-0.1420030774362899,C5420751,0.6000706553459167,0.5993169546127319,0.0007537007331848145,pred_answer,1000
57265526708984140094c2c1,BioMistral-7B,squad2,False,3,-8.00856625953729e-16,-0.0972543956061971,C2907776,0.6204555630683899,0.6192446351051331,0.001210927963256836,pred_answer,1000
5725c3a9ec44d21400f3d506,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.0686292474080498,C0680648,0.8091591596603394,0.8020761013031006,0.0070830583572387695,pred_answer,1000
5725cc38ec44d21400f3d5be,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.1408875522665048,C5555403,0.698837399482727,0.6959589719772339,0.002878427505493164,pred_answer,1000
57264865dd62a815002e8063,BioMistral-7B,squad2,False,3,-8.00856625953729e-16,-0.1398162459304063,C1514887,0.6761323809623718,0.657838761806488,0.01829361915588379,pred_answer,1000
5ad139b2645df0001a2d1294,BioMistral-7B,squad2,False,3,0.405639062229565,-0.4287008210990279,C2017820,0.6612211465835571,0.6489814519882202,0.012239694595336914,pred_answer,1000
5726a00cf1498d1400e8e551,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.0686691974691591,C4046017,0.7548247575759888,0.7149199843406677,0.039904773235321045,pred_answer,1000
5728349dff5b5019007d9eff,BioMistral-7B,squad2,False,3,0.405639062229565,-0.0631218169279842,C1020110,0.8325693607330322,0.824953556060791,0.007615804672241211,pred_answer,1000
5729e500af94a219006aa6b5,BioMistral-7B,squad2,True,3,0.405639062229565,-0.1587568032362989,C0681706,0.7395156621932983,0.7213867902755737,0.01812887191772461,pred_answer,1000
5725c63438643c19005acca1,BioMistral-7B,squad2,False,3,0.4999999999999985,-0.1551266681844936,C0376611,0.7153783440589905,0.7136496901512146,0.001728653907775879,pred_answer,1000
5729ea263f37b319004785be,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.1431899283258124,C5743979,0.6488149762153625,0.6368696689605713,0.01194530725479126,pred_answer,1000
5729fd56af94a219006aa731,BioMistral-7B,squad2,False,3,0.405639062229565,-0.1509661195720938,C0885249,0.6096900105476379,0.6093171834945679,0.00037282705307006836,pred_answer,1000
572a020f6aef051400155198,BioMistral-7B,squad2,False,3,0.405639062229565,-0.0754524346022833,C5880232,0.7110632061958313,0.6861957907676697,0.02486741542816162,pred_answer,1000
5a8349a2e60761001a2eb50a,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.4344020357137879,C0009222,0.7370051741600037,0.7268223762512207,0.010182797908782959,pred_answer,1000
5a83894de60761001a2eb78c,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.2309058532609924,C4711454,0.7183601260185242,0.6958878636360168,0.022472262382507324,pred_answer,1000
5725d7e438643c19005acdfb,BioMistral-7B,squad2,False,3,-8.00856625953729e-16,-0.0945645901820998,C0332033,0.6750481724739075,0.6663309931755066,0.008717179298400879,pred_answer,1000
5a7b0ec521c2de001afe9d20,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.2112707188325657,C0222035,0.7830163836479187,0.7754019498825073,0.007614433765411377,pred_answer,1000
5a7b103b21c2de001afe9d35,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.6073854418846167,C2998943,0.8716315031051636,0.8336350321769714,0.03799647092819214,pred_answer,1000
5725ec8289a1e219009ac0b0,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.049220021358886,C2805992,0.6286212205886841,0.625557541847229,0.003063678741455078,pred_answer,1000
5725f2c838643c19005acef0,BioMistral-7B,squad2,False,3,0.405639062229565,-0.0499049121611713,C3842988,0.6341042518615723,0.6268512606620789,0.007252991199493408,pred_answer,1000
5a2ec431a83784001a7d2451,BioMistral-7B,squad2,False,3,0.4999999999999985,-0.2610780423080238,C0388397,0.7699081897735596,0.7562232613563538,0.01368492841720581,pred_answer,1000
5a2eca47a83784001a7d2482,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.3236517752526484,C2985503,0.6801738739013672,0.6628036499023438,0.017370223999023438,pred_answer,1000
5726577f708984140094c304,BioMistral-7B,squad2,False,3,0.4999999999999985,-0.1692379726688332,C0742373,0.6725278496742249,0.6608036756515503,0.01172417402267456,pred_answer,1000
5a58e9133e1742001a15cea6,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.3005752957306608,C0445348,0.6509183049201965,0.6447345614433289,0.006183743476867676,pred_answer,1000
57266c015951b619008f723b,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.4040023850105042,C1719096,0.7227321267127991,0.7114816904067993,0.011250436305999756,pred_answer,1000
5a57f487770dc0001aeeff00,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.2411564818175975,C1714918,0.6934008598327637,0.68318110704422,0.010219752788543701,pred_answer,1000
5a57fb62770dc0001aeeff14,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.1103947075186459,C0556841,0.6943131685256958,0.6479802131652832,0.0463329553604126,pred_answer,1000
5a590de93e1742001a15cf5a,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.2361558201583193,C1550989,0.6772596836090088,0.6631361246109009,0.01412355899810791,pred_answer,1000
57267b3c5951b619008f7423,BioMistral-7B,squad2,False,3,-8.00856625953729e-16,-0.0427268008820629,C2920167,0.6866729855537415,0.6477084755897522,0.03896450996398926,pred_answer,1000
57267ebfdd62a815002e872c,BioMistral-7B,squad2,True,3,0.405639062229565,-0.349136130954624,C5126908,0.7454813122749329,0.7450504302978516,0.00043088197708129883,pred_answer,1000
5726dcbddd62a815002e9323,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.1560497334614612,C3174603,0.6354218125343323,0.6257403492927551,0.009681463241577148,pred_answer,1000
5a6cba504eec6b001a80a64b,BioMistral-7B,squad2,False,3,0.405639062229565,-0.1781976148567992,C0994210,0.6645602583885193,0.6542938351631165,0.010266423225402832,pred_answer,1000
5a6cee244eec6b001a80a6eb,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.3951028711545064,C5912553,0.6908671855926514,0.6813368797302246,0.009530305862426758,pred_answer,1000
5726f96ddd62a815002e9699,BioMistral-7B,squad2,True,3,0.7499999999999978,-0.6612096180518469,C0238711,0.857791543006897,0.857791543006897,0.0,pred_answer,1000
572825a92ca10214002d9f02,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.1650228846589346,C1002377,0.6741980910301208,0.6174992322921753,0.05669885873794556,pred_answer,1000
57274a1edd62a815002e9a9c,BioMistral-7B,squad2,False,3,-8.00856625953729e-16,-0.1808091637825782,C0557800,0.6623129844665527,0.6441652774810791,0.018147706985473633,pred_answer,1000
5a67986af038b7001ab0c314,BioMistral-7B,squad2,False,3,0.405639062229565,-0.1408309699882838,C2136039,0.7133845090866089,0.6974424123764038,0.015942096710205078,pred_answer,1000
5727500f708984140094dc01,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.1180838070019124,C2030941,0.7004705667495728,0.6871198415756226,0.013350725173950195,pred_answer,1000
5a8225de31013a001a335264,BioMistral-7B,squad2,True,3,-8.00856625953729e-16,-0.5296350110773866,C1883425,0.7934644818305969,0.7916826009750366,0.0017818808555603027,pred_answer,1000
5a823e6f31013a001a335331,BioMistral-7B,squad2,False,3,0.405639062229565,-0.6429547337815166,C0439780,0.8001824617385864,0.789586067199707,0.010596394538879395,pred_answer,1000
5727e0474b864d1900163f0b,BioMistral-7B,squad2,True,3,0.405639062229565,-0.1548781638077344,C1555121,0.7432817220687866,0.723061203956604,0.020220518112182617,pred_answer,1000
572815d9ff5b5019007d9cbf,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.5469418163274895,C3844278,0.6664130687713623,0.6602052450180054,0.006207823753356934,pred_answer,1000
572820512ca10214002d9e74,BioMistral-7B,squad2,False,3,0.405639062229565,-0.1600913497417982,C5710997,0.7433645725250244,0.7338384985923767,0.009526073932647705,pred_answer,1000
5a1c8f54b4fb5d00187146dc,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.1246450524398596,C3262397,0.7922602891921997,0.7283471822738647,0.06391310691833496,pred_answer,1000
5729d44b1d04691400779615,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.0591493372461248,C1549674,0.6452349424362183,0.6430426836013794,0.002192258834838867,pred_answer,1000
5ad248e0d7d075001a428b86,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.602534954310272,C5552288,0.6751735806465149,0.6742843985557556,0.0008891820907592773,pred_answer,1000
572a1046af94a219006aa78f,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.1318145840972219,C5772001,0.6877995133399963,0.6624753475189209,0.02532416582107544,pred_answer,1000
572a1046af94a219006aa790,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.0770598344018957,C0681030,0.7418743371963501,0.7293089628219604,0.012565374374389648,pred_answer,1000
57284b904b864d19001648e2,BioMistral-7B,squad2,False,3,-8.00856625953729e-16,-0.0691823913131202,C0464372,0.6251881718635559,0.6220559477806091,0.0031322240829467773,pred_answer,1000
57285841ff5b5019007da19c,BioMistral-7B,squad2,True,3,0.4999999999999985,-0.4215020214190493,C0025128,0.7653663158416748,0.7647618055343628,0.0006045103073120117,pred_answer,1000
572870b2ff5b5019007da225,BioMistral-7B,squad2,True,3,0.405639062229565,-0.2026678186113713,C1676609,0.8482242822647095,0.7528064250946045,0.09541785717010498,pred_answer,1000
572863c72ca10214002da2d7,BioMistral-7B,squad2,False,3,-8.00856625953729e-16,-0.0747785710596612,C3565421,0.8135868310928345,0.8067506551742554,0.0068361759185791016,pred_answer,1000
5ad401de604f3c001a3ffd31,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.340676321556657,C5740276,0.6600401997566223,0.6522722244262695,0.007767975330352783,pred_answer,1000
572879574b864d1900164a14,BioMistral-7B,squad2,False,3,-8.00856625953729e-16,-0.2407332696105955,C1740201,0.6981860399246216,0.6959353685379028,0.00225067138671875,pred_answer,1000
5728809f2ca10214002da40e,BioMistral-7B,squad2,False,3,0.405639062229565,-0.1110747863460801,C1019767,0.6798123717308044,0.6781497597694397,0.001662611961364746,pred_answer,1000
5728f2e26aef051400154899,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.1195201086464294,C0001175,0.9183628559112549,0.8889816403388977,0.029381215572357178,pred_answer,1000
572900f73f37b31900477f6c,BioMistral-7B,squad2,True,3,0.7499999999999978,-0.2376439852852334,C0033554,0.9855029582977295,0.9855029582977295,0.0,pred_answer,1000
5729081d3f37b31900477fae,BioMistral-7B,squad2,False,3,-8.00856625953729e-16,-0.0281785755005923,C0312861,0.9230974912643433,0.9185455441474915,0.004551947116851807,pred_answer,1000
5ad4db615b96ef001a10a436,BioMistral-7B,squad2,False,3,0.4999999999999985,-0.4345056662402515,C2237374,0.7037616968154907,0.6759352684020996,0.027826428413391113,pred_answer,1000
572a07fc6aef0514001551df,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.1504605413051818,C2249550,0.8307315707206726,0.6875686049461365,0.14316296577453613,pred_answer,1000
57293c246aef051400154bba,BioMistral-7B,squad2,False,3,0.405639062229565,-0.2856207721621899,C0514158,0.6954212188720703,0.6760767698287964,0.019344449043273926,pred_answer,1000
5a3e488b378766001a00253c,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.2772469528806802,C5912691,0.6708373427391052,0.6599069833755493,0.010930359363555908,pred_answer,1000
57293f353f37b3190047819f,BioMistral-7B,squad2,False,3,0.405639062229565,-0.1074717208189452,C5848732,0.6696618795394897,0.6507384181022644,0.018923461437225342,pred_answer,1000
5a3e495c378766001a002547,BioMistral-7B,squad2,True,3,0.9999999999999972,-0.5412113473624535,C2349015,0.8045446276664734,0.7912642955780029,0.013280332088470459,pred_answer,1000
572945b11d04691400779230,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.3109791856892627,C0416362,0.6074421405792236,0.6068317890167236,0.0006103515625,pred_answer,1000
5729727baf94a219006aa437,BioMistral-7B,squad2,True,3,-8.00856625953729e-16,-0.1347792751320311,C1916452,0.8322149515151978,0.7700350284576416,0.06217992305755615,pred_answer,1000
5729727baf94a219006aa43b,BioMistral-7B,squad2,False,3,0.4999999999999985,-0.1648296490041372,C1175101,0.671678364276886,0.6670595407485962,0.004618823528289795,pred_answer,1000
572973f76aef051400154f0b,BioMistral-7B,squad2,False,3,-8.00856625953729e-16,-0.1783106472402096,C0205173,0.7189109921455383,0.7189109921455383,0.0,pred_answer,1000
57297a276aef051400154f89,BioMistral-7B,squad2,True,3,0.405639062229565,-0.2935216833757295,C2732771,0.7726824879646301,0.7513668537139893,0.02131563425064087,pred_answer,1000
5a8929e43b2508001a72a4da,BioMistral-7B,squad2,False,3,0.405639062229565,-0.1125864883163103,C0470839,0.6585332155227661,0.6571664810180664,0.001366734504699707,pred_answer,1000
57297ed93f37b3190047845f,BioMistral-7B,squad2,False,3,0.4999999999999985,-0.0710859833747292,C2716382,0.6814630031585693,0.6761292815208435,0.00533372163772583,pred_answer,1000
5a893a003b2508001a72a542,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.0741921086851959,C0439079,0.672642707824707,0.6569615602493286,0.015681147575378418,pred_answer,1000
5a8940ba3b2508001a72a55d,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.2137904333873166,C0233071,0.6688400506973267,0.6685069799423218,0.0003330707550048828,pred_answer,1000
5729a26d6aef05140015505d,BioMistral-7B,squad2,False,3,0.405639062229565,-0.0795705960565271,C3825344,0.7137269377708435,0.7053977847099304,0.008329153060913086,pred_answer,1000
5ad27f33d7d075001a429755,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.1955740534275416,C1639034,0.7447470426559448,0.7016425132751465,0.04310452938079834,pred_answer,1000
5ad28861d7d075001a429940,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.2231371948128071,C1468012,0.7133232355117798,0.7083008885383606,0.0050223469734191895,pred_answer,1000
572ffd75b2c2fd14005686e9,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.2354233235528227,C6005169,0.6606780290603638,0.653722882270813,0.006955146789550781,pred_answer,1000
5ad29d35d7d075001a429c12,BioMistral-7B,squad2,False,3,-8.00856625953729e-16,-0.2048624373835537,C0681755,0.7082042098045349,0.6994810104370117,0.008723199367523193,pred_answer,1000
57300761947a6a140053cf9b,BioMistral-7B,squad2,False,3,0.405639062229565,-0.0961732951245115,C3597072,0.7083300352096558,0.6845974326133728,0.02373260259628296,pred_answer,1000
57300a9a04bcaa1900d77067,BioMistral-7B,squad2,False,3,0.405639062229565,-0.0844331473269651,C5197777,0.6421001553535461,0.636865496635437,0.005234658718109131,pred_answer,1000
572fc80b04bcaa1900d76d14,BioMistral-7B,squad2,False,3,0.405639062229565,-0.4169285573208561,C0574797,0.658138632774353,0.6498581767082214,0.008280456066131592,pred_answer,1000
57300f8504bcaa1900d770d1,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.2007785524716275,C1456581,0.7417491674423218,0.7391272187232971,0.002621948719024658,pred_answer,1000
573010fab2c2fd14005687d9,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.1388973372243001,C0022126,0.7262204885482788,0.7185248136520386,0.007695674896240234,pred_answer,1000
5ad0354e77cf76001a686e1f,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.3215498378219005,C3846567,0.6741800904273987,0.6710398197174072,0.003140270709991455,pred_answer,1000
5730b8ca8ab72b1400f9c707,BioMistral-7B,squad2,False,3,0.405639062229565,-0.0811953635775353,C3166875,0.6784404516220093,0.6566051244735718,0.0218353271484375,pred_answer,1000
5ad4d2855b96ef001a10a1dd,BioMistral-7B,squad2,False,3,0.405639062229565,-0.1119748433123899,C1852159,0.6645790338516235,0.6585153937339783,0.006063640117645264,pred_answer,1000
57337f6ad058e614000b5bce,BioMistral-7B,squad2,False,3,0.405639062229565,-0.1103671837528327,C0071328,0.6424903273582458,0.6363617181777954,0.0061286091804504395,pred_answer,1000
573383d0d058e614000b5c37,BioMistral-7B,squad2,True,3,-8.00856625953729e-16,-0.251789376643137,C1070525,0.7582452297210693,0.7392950057983398,0.018950223922729492,pred_answer,1000
5ad500e95b96ef001a10a914,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.2468357094736088,C3242403,0.6627349853515625,0.65277099609375,0.0099639892578125,pred_answer,1000
5ad502385b96ef001a10a956,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.2863112957404041,C0026863,0.6639278531074524,0.6621715426445007,0.0017563104629516602,pred_answer,1000
5ad3a79a604f3c001a3fead6,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.5131410819273075,C3259001,0.686911404132843,0.679290235042572,0.007621169090270996,pred_answer,1000
5ad3a7ef604f3c001a3feadd,BioMistral-7B,squad2,False,3,-8.00856625953729e-16,-0.3087842239146994,C4105350,0.6301501393318176,0.6171014904975891,0.013048648834228516,pred_answer,1000
5ad3af4e604f3c001a3fec76,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.3243188376713988,C3273181,0.6453841924667358,0.6195895075798035,0.025794684886932373,pred_answer,1000
57340111d058e614000b677f,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.1021348520547949,C5920609,0.6832167506217957,0.6607609987258911,0.02245575189590454,pred_answer,1000
573403394776f419006616de,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.3452791014947252,C3166670,0.6858080625534058,0.6690838932991028,0.01672416925430298,pred_answer,1000
5ad26382d7d075001a42911a,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.2356020872856664,C2348893,0.753300666809082,0.729638934135437,0.02366173267364502,pred_answer,1000
56dde27d9a695914005b9652,BioMistral-7B,squad2,False,3,0.405639062229565,-0.1119273463191348,C1209011,0.7253227829933167,0.720885694026947,0.004437088966369629,pred_answer,1000
5ad3ed26604f3c001a3ff79a,BioMistral-7B,squad2,False,3,0.405639062229565,-0.6717385301211228,C1555446,0.7477906942367554,0.7370111346244812,0.01077955961227417,pred_answer,1000
5ad3f028604f3c001a3ff825,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.4138710240284646,C0058830,0.7470390796661377,0.7385285496711731,0.0085105299949646,pred_answer,1000
56de179dcffd8e1900b4b5da,BioMistral-7B,squad2,True,3,0.7499999999999978,-0.167763743083924,C4517541,0.791594386100769,0.7360599040985107,0.0555344820022583,pred_answer,1000
56de179dcffd8e1900b4b5db,BioMistral-7B,squad2,False,3,0.7499999999999978,-0.0767468846185823,C2820035,0.70323646068573,0.681499183177948,0.021737277507781982,pred_answer,1000
56de3cd0cffd8e1900b4b6bf,BioMistral-7B,squad2,False,3,0.405639062229565,-0.2478524610180304,C0682437,0.6583479642868042,0.6506902575492859,0.0076577067375183105,pred_answer,1000
56de3d594396321400ee26ca,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.4001792364055695,C5142961,0.7457536458969116,0.7453581094741821,0.0003955364227294922,pred_answer,1000
5ad3fc41604f3c001a3ffb8f,BioMistral-7B,squad2,False,3,-8.00856625953729e-16,-0.4266098711149035,C5651751,0.8278536796569824,0.7503283619880676,0.0775253176689148,pred_answer,1000
5ad40419604f3c001a3ffdb8,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.4281657165161699,C2698500,0.7025625109672546,0.6783572435379028,0.024205267429351807,pred_answer,1000
56de4a89cffd8e1900b4b7bd,BioMistral-7B,squad2,False,3,0.405639062229565,-0.0723475324953273,C3553704,0.7260278463363647,0.7247027158737183,0.0013251304626464844,pred_answer,1000
56de4b074396321400ee2794,BioMistral-7B,squad2,False,3,0.9999999999999972,-0.2455379257716888,C5772417,0.8742216229438782,0.8011749386787415,0.07304668426513672,pred_answer,1000
