id,model,dataset,included,m,n_clusters,entropy,norm_entropy,is_zero,pred,correct,em,f1,confidence,is_unanswerable,qtype
5ad042cf77cf76001a686f28,FLAN-T5-base,squad2,True,3,2.0,0.9999999999999972,0.4999999999999985,False,"San Luis Obispo, and Bakersfield",False,0.0,0.0,-0.0720224991734236,True,squad2
570607f575f01819005e78b5,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
57060a1175f01819005e78d4,FLAN-T5-base,squad2,False,0,,,,,,,,,,False,squad2
5ad0461477cf76001a686f7b,FLAN-T5-base,squad2,False,0,,,,,,,,,,True,squad2
57060cc352bb89140068980f,FLAN-T5-base,squad2,False,1,,,,,,,,,,False,squad2
57060eaf75f01819005e7912,FLAN-T5-base,squad2,False,0,,,,,,,,,,False,squad2
57060f3e75f01819005e7922,FLAN-T5-base,squad2,False,0,,,,,,,,,,False,squad2
5706139252bb891400689868,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
5ad04ecf77cf76001a686faf,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
5ad04ecf77cf76001a686fb2,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
5706143575f01819005e7953,FLAN-T5-base,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,Los Angeles Kings,True,1.0,1.0,-0.0173520010794163,False,squad2
5ad051be77cf76001a686fd0,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
5a2c0c2fbfd06b001a5ae99c,FLAN-T5-base,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,two,False,0.0,0.0,-0.0650524264201521,True,squad2
5a2c0c2fbfd06b001a5ae99d,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
5a2c14b4bfd06b001a5ae9d5,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
5a2c3a5cbfd06b001a5aea7b,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
570953a7efce8f15003a7e01,FLAN-T5-base,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,Video On Demand content,True,1.0,1.0,-0.072177050254686,False,squad2
570960cf200fba1400367f02,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
570963a5200fba1400367f33,FLAN-T5-base,squad2,False,0,,,,,,,,,,False,squad2
5a2c07d5bfd06b001a5ae980,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
570967c4ed30961900e840bc,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
5a2c30dabfd06b001a5aea29,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
5a2c1622bfd06b001a5ae9e1,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
57096c95200fba1400367fbf,FLAN-T5-base,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,unanswerable,False,0.0,0.0,-0.003489883365728,False,squad2
57096e1ced30961900e84103,FLAN-T5-base,squad2,False,1,,,,,,,,,,False,squad2
57096f37200fba1400367fe5,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
57096f37200fba1400367fe6,FLAN-T5-base,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,"£15–100,000.",True,1.0,1.0,-0.0292612311059201,False,squad2
57096f37200fba1400367fe9,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
5a2c0fb8bfd06b001a5ae9b9,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
5a2c0fb8bfd06b001a5ae9bb,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
57097b50200fba140036804d,FLAN-T5-base,squad2,True,3,2.0,0.8112781244591301,0.405639062229565,False,10 million,True,1.0,1.0,-0.1783226300807049,False,squad2
5a6374de68151a001a9222ea,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
570d2556fed7b91900d45c47,FLAN-T5-base,squad2,False,1,,,,,,,,,,False,squad2
570d2556fed7b91900d45c4a,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
570d29c2b3d812140066d4be,FLAN-T5-base,squad2,False,1,,,,,,,,,,False,squad2
5a63888168151a001a922341,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
5a636c5a68151a001a9222c8,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
5a636c5a68151a001a9222ca,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
570d2d68fed7b91900d45cbc,FLAN-T5-base,squad2,True,3,2.0,0.9999999999999972,0.4999999999999985,False,More than 50%,False,0.0,0.5,-0.2657195404317463,False,squad2
570d2d68fed7b91900d45cbd,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
5a638d2768151a001a922372,FLAN-T5-base,squad2,False,0,,,,,,,,,,True,squad2
570d2f5bfed7b91900d45cd2,FLAN-T5-base,squad2,True,3,2.0,0.8112781244591301,0.405639062229565,False,"entrenched"" provisions",True,1.0,1.0,-0.2376539612212442,False,squad2
5a6395e668151a001a9223a3,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
570d32e4fed7b91900d45d01,FLAN-T5-base,squad2,False,1,,,,,,,,,,False,squad2
570d32e4fed7b91900d45d02,FLAN-T5-base,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,Victoria Department of Education,True,1.0,1.0,-0.0240774983700248,False,squad2
570d3468b3d812140066d547,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
5a63969068151a001a9223ab,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
5a63969068151a001a9223ac,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
5a63969068151a001a9223ad,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
5a63981168151a001a9223b7,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
5a63730568151a001a9222e0,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
570d4329fed7b91900d45dd7,FLAN-T5-base,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,1 July 1851,True,1.0,1.0,-0.0072048324756906,False,squad2
570d44abb3d812140066d601,FLAN-T5-base,squad2,True,3,2.0,0.8112781244591301,0.405639062229565,False,Over 61 per cent,False,0.0,0.4,-0.1250140804574281,False,squad2
5a638b3668151a001a92235e,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
5a638e4468151a001a92237b,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
570d47b8b3d812140066d631,FLAN-T5-base,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,five,True,1.0,1.0,-0.0388857652433216,False,squad2
570d4a6bfed7b91900d45e16,FLAN-T5-base,squad2,True,3,2.0,0.9999999999999972,0.4999999999999985,False,Sydney,True,1.0,1.0,-0.0295849433168768,False,squad2
5a637c6268151a001a92230e,FLAN-T5-base,squad2,True,3,2.0,0.8112781244591301,0.405639062229565,False,1854,False,0.0,0.0,-0.037340709202302,True,squad2
5a637c6268151a001a922311,FLAN-T5-base,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,unanswerable,True,1.0,1.0,-0.0002388086750215,True,squad2
5a637c6268151a001a922312,FLAN-T5-base,squad2,False,0,,,,,,,,,,True,squad2
5a6381d868151a001a922323,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
5a6381d868151a001a922325,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
5a6381d868151a001a922326,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
5a6391c268151a001a922390,FLAN-T5-base,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,unanswerable,True,1.0,1.0,-0.0193499479065849,True,squad2
5ad23fded7d075001a4288ff,FLAN-T5-base,squad2,False,0,,,,,,,,,,True,squad2
5ad24a2ad7d075001a428bbc,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
5ad25e99d7d075001a428f2e,FLAN-T5-base,squad2,True,3,2.0,0.9999999999999972,0.4999999999999985,False,North America,False,0.0,0.0,-0.2320788859700163,True,squad2
5ad25e99d7d075001a428f32,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
57107a3ea58dae1900cd69e0,FLAN-T5-base,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,1697,True,1.0,1.0,-0.0181891760633637,False,squad2
57107c24a58dae1900cd69e8,FLAN-T5-base,squad2,False,0,,,,,,,,,,False,squad2
5ad24057d7d075001a42892e,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
5ad24057d7d075001a42892f,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
5ad24057d7d075001a428930,FLAN-T5-base,squad2,True,3,2.0,0.9999999999999972,0.4999999999999985,False,unanswerable,True,1.0,1.0,-0.2005150793155678,True,squad2
57107e6ca58dae1900cd69f2,FLAN-T5-base,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,The Catholic Church in France,True,1.0,1.0,-0.1947399659766233,False,squad2
57108c95b654c5140001f97b,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
57108c95b654c5140001f97c,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
57108d69b654c5140001f983,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
5ad26c87d7d075001a42939b,FLAN-T5-base,squad2,False,0,,,,,,,,,,True,squad2
57109180a58dae1900cd6a44,FLAN-T5-base,squad2,False,0,,,,,,,,,,False,squad2
5ad27081d7d075001a429456,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
5ad25963d7d075001a428e0c,FLAN-T5-base,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,unanswerable,True,1.0,1.0,-0.0273438479526646,True,squad2
571097baa58dae1900cd6a9a,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
571098f8a58dae1900cd6ab2,FLAN-T5-base,squad2,False,1,,,,,,,,,,False,squad2
5710e8c8a58dae1900cd6b27,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
5ad26278d7d075001a4290af,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
5ad266f8d7d075001a42920a,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
5ad240eed7d075001a428940,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
571112ada58dae1900cd6bce,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
57111428b654c5140001fb01,FLAN-T5-base,squad2,False,1,,,,,,,,,,False,squad2
5ad24600d7d075001a428acc,FLAN-T5-base,squad2,True,3,2.0,0.8112781244591301,0.405639062229565,False,"Nearly 3,000 Protestants",False,0.0,0.0,-0.1508039609379921,True,squad2
5ad264d7d7d075001a429174,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
57111992b654c5140001fb46,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
5ad26dbcd7d075001a4293d7,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
5ad3c637604f3c001a3ff01a,FLAN-T5-base,squad2,False,0,,,,,,,,,,True,squad2
5ad3c637604f3c001a3ff01b,FLAN-T5-base,squad2,False,0,,,,,,,,,,True,squad2
571135b8a58dae1900cd6d11,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
57113ba6b654c5140001fc1f,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
5ad40ec6604f3c001a400131,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
5ad3bf63604f3c001a3fef5e,FLAN-T5-base,squad2,False,0,,,,,,,,,,True,squad2
57113c6da58dae1900cd6d36,FLAN-T5-base,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,1606,True,1.0,1.0,-0.0027373764508714,False,squad2
57113f83b654c5140001fc2c,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
5ad3cc47604f3c001a3ff143,FLAN-T5-base,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,unanswerable,True,1.0,1.0,-0.0030076705902956,True,squad2
5ad3d3af604f3c001a3ff296,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
57114667a58dae1900cd6d84,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
5ad3ed37604f3c001a3ff7a3,FLAN-T5-base,squad2,True,3,2.0,0.9999999999999972,0.4999999999999985,False,90°,False,0.0,0.0,-0.1243502472837766,True,squad2
5ad3f03c604f3c001a3ff82c,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
5ad3f4ed604f3c001a3ff967,FLAN-T5-base,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,making the steam flow only in one direction,False,0.0,0.0,-0.0971616449686633,True,squad2
5ad3fc1f604f3c001a3ffb7c,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
5ad415fd604f3c001a400328,FLAN-T5-base,squad2,True,3,2.0,0.8112781244591301,0.405639062229565,False,open loop,False,0.0,0.0,-0.5178093213902079,True,squad2
57114e8d50c2381900b54a5d,FLAN-T5-base,squad2,False,1,,,,,,,,,,False,squad2
57114f0050c2381900b54a65,FLAN-T5-base,squad2,False,1,,,,,,,,,,False,squad2
57114f0050c2381900b54a66,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
571153422419e3140095557d,FLAN-T5-base,squad2,False,1,,,,,,,,,,False,squad2
571154c72419e31400955588,FLAN-T5-base,squad2,False,1,,,,,,,,,,False,squad2
571155ae2419e31400955592,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
571156152419e3140095559c,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
5ad41813604f3c001a4003de,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
57115b2850c2381900b54a82,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
57115bf350c2381900b54a96,FLAN-T5-base,squad2,True,3,2.0,0.8112781244591301,0.405639062229565,False,8.8 lb,False,0.0,0.6666666666666666,-0.2073731668809029,False,squad2
57115bf350c2381900b54a97,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
5ad3d7e0604f3c001a3ff35e,FLAN-T5-base,squad2,False,0,,,,,,,,,,True,squad2
57115dbe2419e314009555a7,FLAN-T5-base,squad2,False,0,,,,,,,,,,False,squad2
5ad3ee11604f3c001a3ff7d9,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
57115f652419e314009555bb,FLAN-T5-base,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,1606,True,1.0,1.0,-0.0075315222541879,False,squad2
5ad3f689604f3c001a3ff9e4,FLAN-T5-base,squad2,False,0,,,,,,,,,,True,squad2
5ad3c3bc604f3c001a3fefa0,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
5711619950c2381900b54ab0,FLAN-T5-base,squad2,False,0,,,,,,,,,,False,squad2
5711623e50c2381900b54aba,FLAN-T5-base,squad2,False,1,,,,,,,,,,False,squad2
5711658e50c2381900b54ad8,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
5711669550c2381900b54ae3,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
571c3e8cdd7acb1400e4c0a9,FLAN-T5-base,squad2,False,1,,,,,,,,,,False,squad2
5ad22a96d7d075001a4285dd,FLAN-T5-base,squad2,False,0,,,,,,,,,,True,squad2
571c7abfdd7acb1400e4c0bc,FLAN-T5-base,squad2,False,1,,,,,,,,,,False,squad2
571c7abfdd7acb1400e4c0bd,FLAN-T5-base,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,Leonardo da Vinci,True,1.0,1.0,-0.0029364862442236,False,squad2
571cebc05efbb31900334e49,FLAN-T5-base,squad2,False,1,,,,,,,,,,False,squad2
5ad26235d7d075001a429083,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
5ad23e1bd7d075001a4288b4,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
5ad23e1bd7d075001a4288b5,FLAN-T5-base,squad2,True,3,2.0,0.8112781244591301,0.405639062229565,False,"giving the atomic mass of oxygen as 8 times that of hydrogen, instead of the modern value of about 16.",False,0.0,0.0,-0.0735518336549949,True,squad2
5ad23e1bd7d075001a4288b8,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
5ad22b87d7d075001a428601,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
571c8539dd7acb1400e4c0e4,FLAN-T5-base,squad2,True,3,2.0,0.9999999999999972,0.4999999999999985,False,his work was published first,True,1.0,1.0,-0.1243329765857197,False,squad2
571c8eb9dd7acb1400e4c0f6,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
5ad24ce8d7d075001a428c0c,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
5ad24ff3d7d075001a428ca4,FLAN-T5-base,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,Oxygen,False,0.0,0.0,-0.018463681925823,True,squad2
571caac55efbb31900334dc9,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
5ad245f9d7d075001a428ac1,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
5ad245f9d7d075001a428ac3,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
5ad254a5d7d075001a428d25,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
571cca4add7acb1400e4c152,FLAN-T5-base,squad2,False,1,,,,,,,,,,False,squad2
5ad25bf3d7d075001a428e95,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
5ad25f35d7d075001a428f6b,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
5ad25e70d7d075001a428f1f,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
5ad261bad7d075001a429052,FLAN-T5-base,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,unanswerable,True,1.0,1.0,-0.0047553735779388,True,squad2
571cda1bdd7acb1400e4c196,FLAN-T5-base,squad2,True,3,2.0,0.8112781244591301,0.405639062229565,False,Oxygen storage methods,False,0.0,0.8,-0.1335686317864504,False,squad2
5ad26530d7d075001a4291a1,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
5a38aa28a4b263001a8c1882,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
5a38aa28a4b263001a8c1883,FLAN-T5-base,squad2,False,2,,,,,,,,,,True,squad2
5a38ab9fa4b263001a8c188d,FLAN-T5-base,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,unanswerable,True,1.0,1.0,-0.0136431131944618,True,squad2
5a75054b97ca42001a521dd0,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
5a38ace7a4b263001a8c1897,FLAN-T5-base,squad2,False,0,,,,,,,,,,True,squad2
5a75082a97ca42001a521df6,FLAN-T5-base,squad2,False,0,,,,,,,,,,True,squad2
57261dab38643c19005ad037,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
57261dab38643c19005ad039,FLAN-T5-base,squad2,False,0,,,,,,,,,,False,squad2
5a38b468a4b263001a8c18b4,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
57261f9f271a42140099d4a9,FLAN-T5-base,squad2,False,2,,,,,,,,,,False,squad2
57261f9f271a42140099d4ab,FLAN-T5-base,squad2,False,0,,,,,,,,,,False,squad2
57261f9f271a42140099d4ac,FLAN-T5-base,squad2,False,1,,,,,,,,,,False,squad2
5a38b5bca4b263001a8c18bd,FLAN-T5-base,squad2,False,0,,,,,,,,,,True,squad2
5a38b819a4b263001a8c18c6,FLAN-T5-base,squad2,True,3,2.0,0.8112781244591301,0.405639062229565,False,usually required five to ten years before significant production,False,0.0,0.0,-0.102347588385576,True,squad2
5a38bbe3a4b263001a8c18e5,FLAN-T5-base,squad2,False,1,,,,,,,,,,True,squad2
572650325951b619008f6fa9,FLAN-T5-base,squad2,False,1,,,,,,,,,,False,squad2
572650325951b619008f6fab,FLAN-T5-base,squad2,False,1,,,,,,,,,,False,squad2
